MagZ,MagY,MagX,OrientZ,OrientX,OrientY,AccY,AccX,AccZ,GyroZ,GyroX,GyroY
-37.26,-19.9599998333,-2.6899999667,0.053861125,172.767986667,0.5586039133,-0.1021526047,-0.0510763027,9.844957,0.0010084384,0.0014960161,-0.0053241307
-37.1039996,-20.2679996,-2.90399992,0.0620257014,172.770906,0.551507068,-0.11492168,-0.038307227,9.844957,0.0008798352,0.0018818257,-0.0047454163
-37.0799988,-20.328,-2.67599996,0.0638543098,172.77963,0.5470657533,-0.1021526047,-0.0510763027,9.844957,0.0004297239,-0.0005528669,-0.0014660345
-37.1519996,-20.604,-3.37199996,0.0664065772,172.776726,0.550434862,-0.1053448735,-0.038307227,9.844957,0.001394248,0.0003385872,-0.0050026227
-37.2839996,-20.328,-3.204,0.065046405,172.768926,0.542019356,-0.095768067,-0.0574608405,9.844957,0.0011241806,8.13841368421E-005,-0.0033307787
-37.176,-20.3759996,-2.89199986,0.0813926492,172.756882,0.5392142,-0.076614454,-0.038307227,9.844957,0.0005840461,-0.0016869053,-0.0033307756
-36.743999,-20.472,-2.376,0.0826055188,172.760261667,0.540323755,-0.134075295,-0.038307227,9.83538025,5.73853095238E-005,-0.0023880989,-0.0016987397
-36.149999,-20.97,-1.154999925,0.0890693192,172.791782,0.539745708,-0.0842758996,-0.0459686722,9.844957,-0.0006376844,-0.0010438892,-0.0051312205
-35.916,-20.6999998,-1.103999974,0.1028508518,172.853474,0.535378728,-0.0766144538,-0.0766144543,9.844957,-0.0014093037,-0.0019441116,-0.0019161404
-36.948,-20.5199998,-2.13599998,0.10725757,172.893836,0.53825685,-0.134075295,-0.02873042,9.8258035,6.96332157895E-005,-0.0032944453,-0.0012088226
-36.864,-20.2799998,-2.60399998,0.120308984,172.898394,0.533891832,-0.0766144538,-0.0191536135,9.844957,-0.0015521961,-2.22083055556E-005,-0.0059457076
-36.5639994,-20.412,-2.79599994,0.142373774,172.891768,0.519498254,-0.114921681,-0.0287304203,9.844957,-0.0012807004,-0.0007688212,-0.0030950028
-36.9,-20.46,-3.15599992,0.1662974483,172.878735,0.5053686283,-0.1053448735,-0.0574608403,9.844957,-0.0018118876,-0.0011081909,-0.0023159286
-37.0799992,-20.496,-3.22799992,0.183322966,172.853382,0.504161812,-0.1149216816,-0.0306457816,9.844957,0.0002464627,-0.0025742673,-0.0027488461
-36.8879996,-20.5199994,-3.04799996,0.20611266,172.832872,0.499182408,-0.1053448735,-0.0191536135,9.844957,-0.0012356895,-0.0006773693,-0.0024562728
-36.6479994,-20.0639996,-3.10799992,0.221066962,172.813312,0.49589974,-0.11492168,-0.038307227,9.844957,-8.790626E-005,0.001145583,0.0039610295
-37.2599996,-20.484,-2.96399996,0.256844674,172.788604,0.493631774,-0.11492168,-0.0574608405,9.844957,0.0009350738,0.0014963191,0.0003776767
-37.3049995,-20.29499975,-2.369999975,0.28801754,172.772664,0.490186554,-0.1021526047,-0.0510763027,9.844957,0.0014969392,0.0017772516,0.0021416726
-36.348,-20.568,-2.364,0.31307391,172.771448,0.489653112,-0.1021526047,-0.038307227,9.844957,0.0018347117,0.0006633209,0.0034208963
-36.888,-20.4239998,-3.02399996,0.329671412,172.762786,0.48870329,-0.11492168,-0.038307227,9.844957,0.0002193126,0.0022922949,0.002117717
-37.176,-20.0279998,-3.14399992,0.326775874,172.748662,0.485886928,-0.076614454,-0.038307227,9.844957,0.0001853755,0.0026180897,0.0051924054
-37.0079996,-19.5239996,-3.0839999,0.303726418,172.732722,0.484558034,-0.11492168,-0.038307227,9.832188,-0.0003236788,0.002961338,0.0017104736
-37.0349995,-19.96499975,-2.80499995,0.282847368,172.728662,0.48747299,-0.11492168,-0.038307227,9.832188,0.0001049986,0.0014027894,0.0043468393
-37.305,-20.1599995,-3.02999985,0.259606164,172.719002,0.49327903,-0.1021526047,-0.038307227,9.832188,0.000362205,0.0015956943,0.0035752201
-37.296,-20.124,-3.23999992,0.237833348,172.70242,0.493088154,-0.11492168,-0.038307227,9.844957,0.000457211,0.0023218186,0.0047556358
-37.3079996,-19.8359998,-2.78399994,0.209171956,172.688464,0.495667024,-0.1072602356,-0.0306457816,9.8372956,0.0024745148,-0.0001436744,-0.0025945249
-37.476,-20.0399998,-2.508,0.1861893925,172.6776525,0.50247434,-0.1053448735,-0.038307227,9.844957,0.0011241811,-0.0006580871,-0.0002796672
-37.2959996,-20.2679992,-2.80799992,0.1646247675,172.6727,0.50680814,-0.1053448745,-0.038307227,9.844957,0.0021530068,-0.0007866903,-0.0024659216
-36.444,-20.316,-2.83199992,0.149684198,172.659832,0.510351774,-0.114921682,-0.038307227,9.844957,0.0005630034,0.0001135321,-0.0017381443
-36.6119992,-20.1719998,-2.71199994,0.132969728,172.655562,0.51309058,-0.0766144538,-0.038307227,9.844957,0.0012527843,-0.0003365792,-0.0016943024
-36.816,-19.8239996,-3.05999994,0.125322628,172.653098,0.51838425,-0.1149216813,-0.038307227,9.844957,0.0002668264,-0.0016317971,-0.0021903432
-36.839999,-19.9799996,-2.57999998,0.124564085,172.658158333,0.5126456583,-0.095768067,-0.038307227,9.8258035,0.0004413593,0.0018006837,-0.0002123035
-36.7559984,-20.7239998,-2.076,0.13082816,172.674928,0.503010934,-0.11492168,-0.0191536135,9.844957,0.002167296,-0.0003615853,-0.004798641
-37.0439988,-20.5679996,-2.55599992,0.140102775,172.705531667,0.502268905,-0.11492168,-0.0478840338,9.83538025,-4.78618090909E-005,-0.0006639327,-0.0025156093
-36.915,-20.59499975,-3.51,0.143388972,172.708844,0.497933714,-0.1021526047,-0.0510763027,9.832188,0.0011402563,0.0002903593,-0.0015817762
-36.8159996,-20.34,-2.56799996,0.155851716,172.698156,0.490651418,-0.1021526047,-0.038307227,9.832188,0.0016514535,-0.0016579856,-0.0021990764
-36.288,-20.4239996,-2.06399992,0.1602077417,172.71992,0.4989841067,-0.1053448735,-0.038307227,9.83538025,-0.0012079777,-0.0040316333,0.0023213264
-35.7479996,-20.7479998,-1.57199998,0.157251164,172.766266,0.503760208,-0.095768067,-0.0574608405,9.83538025,0.0011627612,-0.0018412452,-0.0012827785
-35.796,-20.7839996,-1.11599996,0.166632034,172.806114,0.500405998,-0.1244984885,-0.0287304203,9.83538025,0.0010180827,-0.0014136394,-0.0001864362
-36.3599992,-20.6279998,-1.57199998,0.171506094,172.854524,0.496068896,-0.11492168,-0.038307227,9.844957,0.000632273,-0.0024424651,-0.0003150394
-36.6959996,-20.4359998,-2.03999996,0.171860466,172.890274,0.49882019,-0.1149216813,-0.038307227,9.844957,-0.0013146368,-0.003381983,-0.0001900084
-36.672,-20.3399996,-2.352,0.1696042083,172.91951,0.4969802233,-0.1276907567,-0.038307227,9.844957,0.0016427268,-0.001006396,-0.001343865
-37.056,-20.484,-3.20399992,0.166619538,172.925656,0.489733922,-0.095768067,-0.038307227,9.844957,-0.0004254884,-0.0012303799,0.0003665577
-37.4279996,-20.424,-3.55199992,0.159703074,172.925578,0.487360562,-0.0893835293,-0.0510763027,9.844957,-0.0005251559,-0.0030211796,-0.0007651506
-37.6679996,-20.8439998,-3.81599996,0.16982708,172.901938333,0.4969278367,-0.11492168,-0.038307227,9.832188,0.0015598236,-0.0026231507,-0.0026938759
-37.716,-20.6399996,-3.49199996,0.176939536,172.876776,0.505855094,-0.095768067,-0.038307227,9.844957,-0.0013771523,0.0014670788,0.0052374084
-37.428,-20.1359998,-2.98799992,0.17519274,172.867852,0.509901,-0.076614454,-0.038307227,9.844957,0.000416148,0.002903148,0.0059661599
-36.7199982,-20.2919998,-2.89199996,0.160770334,172.87006,0.505295486,-0.11492168,-0.0255381513,9.844957,-0.0010556443,0.0032032221,0.0070378532
-36.8399986,-20.0279994,-3.22799992,0.1490597433,172.871981667,0.504320915,-0.11492168,-0.0255381513,9.844957,-0.0010770782,0.0017395952,0.0064897586
-37.365,-20.15999975,-2.93999995,0.146485314,172.866232,0.513488138,-0.1021526047,-0.038307227,9.832188,-0.0003644021,0.002312645,0.0036041477
-37.545,-20.445,-2.55,0.143977056,172.86881,0.5094806,-0.0893835293,-0.038307227,9.844957,-0.0011842475,0.0018528884,0.00530171
-37.335,-20.5799995,-2.984999925,0.13447387,172.867128,0.50785859,-0.11492168,-0.0574608405,9.844957,-0.0001947173,0.0029031478,0.0037941947
-37.155,-20.60999975,-3.7049999,0.127181531,172.852082,0.506888052,-0.11492168,-0.0255381513,9.844957,-0.0004254886,0.0016406931,0.0043371859
-37.335,-20.35499975,-3.5099999,0.123080226,172.825984,0.50550142,-0.11492168,-0.0255381513,9.844957,-2.68186542105E-005,0.003074619,0.0039513764
-37.392,-20.256,-3.35999996,0.1127970958,172.803515,0.49556025,-0.11492168,-0.0255381513,9.844957,-0.001580024,0.0028440971,0.0054978291
-37.305,-20.625,-3.38999995,0.0936327758,172.79382,0.4886836025,-0.11492168,-0.038307227,9.8258035,0.0007487286,0.0025841351,0.0022330875
-37.1699996667,-20.47,-3.1099999333,0.0728114976,172.793004,0.476041396,-0.076614454,-0.038307227,9.844957,0.0001687152,0.0044229009,0.0008941202
-37.1159992,-20.3159998,-2.69999998,0.062478525,172.795736,0.45995822,-0.076614454,-0.038307227,9.844957,0.0018668622,0.0037594255,0.0017008132
-37.0799996,-20.3039996,-2.89199994,0.0468508805,172.793463333,0.444244975,-0.095768067,-0.038307227,9.844957,0.002212866,0.003679814,-0.0011315194
-36.9479992,-20.208,-2.916,0.0358025644,172.783768,0.430193048,-0.076614454,-0.038307227,9.844957,0.0041424245,0.0012266569,0.002640331
-37.1639992,-20.1719998,-2.68799994,0.0282509752,172.782314,0.429831834,-0.076614454,-0.038307227,9.844957,0.0020179709,0.0008465628,0.0003054683
-37.455,-20.445,-3.089999925,0.0554681298,172.778236,0.425569634,-0.076614454,-0.038307227,9.844957,0.0027670846,0.0026019967,0.0015722101
-37.6199995,-20.14499925,-3.2849999,0.0711814554,172.772384,0.40738247,-0.095768067,-0.038307227,9.844957,0.0033457991,0.0048525526,0.0004790826
-37.5239996,-20.088,-3.49199996,0.0901778152,172.756128,0.38986532,-0.095768067,-0.038307227,9.844957,0.0019311638,0.0003514404,9.32731526316E-005
-37.1279996,-20.484,-3.68399992,0.1108061275,172.741138333,0.3889146633,-0.095768067,-0.038307227,9.844957,0.0012849326,0.0021904663,0.0016493719
-37.248,-20.5679996,-3.07199996,0.1321951608,172.734178333,0.3824108983,-0.1021526047,-0.038307227,9.8449573333,0.0011394873,0.0006720337,-0.0002850371
-36.648,-20.292,-1.82399998,0.155231368,172.747214,0.371696358,-0.11492168,-0.038307227,9.844957,0.0027960191,0.0016181859,0.0001222063
-34.7159996,-20.7479998,-0.371999998,0.172032076,172.802052,0.366802432,-0.1021526047,-0.038307227,9.832188,0.0014456854,7.49473721053E-005,-0.0005208096
-33.8039984,-21.66,-0.119999994,0.188268486,172.88175,0.361377926,-0.1021526047,-0.038307227,9.832188,0.0009649544,0.0009047443,0.0020420686
-34.812,-21.6479998,-1.103999952,0.19791991,172.975946,0.351861312,-0.1021526047,-0.038307227,9.832188,-0.0001200587,0.0019461242,0.0013439369
-36.156,-20.808,-2.32799996,0.199012492,173.01129,0.349818336,-0.095768067,-0.038307227,9.844957,0.0004811614,0.0020682972,0.0014725399
-37.1519996,-20.556,-2.81999994,0.19819976,173.01167,0.356505772,-0.095768067,-0.038307227,9.844957,0.0020790562,0.0040841524,0.0002443794
-37.452,-20.3639998,-2.89199994,0.19130582,173.003443333,0.3643410883,-0.095768067,-0.038307227,9.844957,0.0014303755,0.0011956325,0.0020420685
-37.5719996,-20.388,-2.78399994,0.180356334,172.995866,0.374062424,-0.095768067,-0.038307227,9.844957,0.0033747337,0.001939694,0.0001222064
-37.6799996,-20.3399996,-2.89199994,0.178338884,172.977266,0.38769478,-0.095768067,-0.038307227,9.844957,0.0029139055,0.002136171,0.0014796847
-36.864,-20.46,-2.86799996,0.1791474683,172.95932,0.3971140933,-0.095768067,-0.038307227,9.844957,0.0019124567,-0.002091122,-0.0028266038
-36.9119994,-20.3399996,-3.27599992,0.184601104,172.946722,0.413245608,-0.134075296,-0.0287304203,9.844957,-0.0014253812,-0.0026289172,-0.0011606076
-37.308,-20.2439998,-3.22799996,0.180982584,172.92562,0.428909884,-0.0893835303,-0.0510763023,9.8577263333,0.0012849315,-0.0024520876,-0.0004886559
-37.164,-20.1959996,-3.2039999,0.17639604,172.906901667,0.4429555367,-0.0957680678,-0.038307227,9.844957,0.0001821589,-0.000892774,-0.0020608301
-37.0079996,-19.8599998,-2.72399994,0.18039862,172.89002,0.452407195,-0.1302445714,-0.0459686724,9.844957,-0.0004003379,-0.0029012534,-0.0023823382
-37.2359996,-20.1599996,-3.34799996,0.1714420933,172.884978333,0.4575021717,-0.067037647,-0.038307227,9.854534,0.0005241266,-0.0013691903,-0.0011050745
-37.5239996,-19.7999994,-3.70799996,0.152487698,172.851312,0.446490476,-0.1244984875,-0.0478840338,9.844957,0.0001178573,-0.000699869,-0.003218259
-37.5959992,-19.8599996,-3.29999996,0.133096186,172.818223333,0.4389330217,-0.1072602356,-0.038307227,9.844957,0.000063201,-0.0017801361,-0.0005497424
-37.5449995,-19.93499975,-3.0749999,0.1080047615,172.789705,0.431293375,-0.095768067,-0.0574608405,9.844957,0.0023011892,-0.0005361922,-0.0032708693
-37.296,-19.9799998,-2.71199996,0.093039353,172.76819,0.421289192,-0.11492168,-0.038307227,9.844957,3.10500963158E-005,-0.0013139468,-0.001032005
-36.9959996,-20.004,-2.42399998,0.0731013664,172.767028,0.417019618,-0.11492168,-0.0574608405,9.844957,-0.0004865785,-0.0014136006,0.0027489268
-36.8879982,-20.064,-2.81999998,0.045704597,172.774216,0.411222422,-0.1021526047,-0.038307227,9.832188,0.0007898083,-0.0007737995,0.0032761998
-37.2119996,-20.076,-2.99999998,0.0199552946,172.749614,0.405633144,-0.11492168,-0.038307227,9.844957,0.003297571,-0.0019955301,0.001154247
-37.38,-20.33999975,-2.55,-0.0031749664,172.743286,0.39626294,-0.095768067,-0.038307227,9.844957,-0.0001104142,-0.0013525139,0.0031475966
-37.4039996,-20.3039994,-2.316,-0.0267180304,172.744828,0.394168248,-0.114921681,-0.0478840338,9.844957,0.0015292768,-0.0014136005,0.0028100134
-37.404,-19.9319996,-2.61599998,-0.0400518372,172.748384,0.392581416,-0.11492168,-0.038307227,9.844957,0.0005969035,-0.0012239108,0.0038549143
-37.452,-20.2199996,-3.09599996,-0.0348699503,172.739193333,0.4005174617,-0.095768067,-0.038307227,9.844957,0.0003948128,-0.000538027,0.0013410279
-37.2149995,-20.60999975,-3.255,-0.0329352888,172.727662,0.404704472,-0.095768067,-0.038307227,9.844957,0.0011113164,-0.0011596092,0.0048837399
-37.0439996,-20.6039998,-3.32399996,-0.0401761266,172.715628,0.408286836,-0.095768067,-0.038307227,9.844957,8.24906952632E-005,-0.0021884348,0.0019258662
-37.0919992,-20.3399996,-3.25199992,-0.0367939893,172.699876667,0.4252770533,-0.095768067,-0.038307227,9.844957,0.0014293169,-0.0033517079,0.0022269146
-37.26,-20.28,-3.10499995,-0.0366176458,172.68038,0.442966324,-0.076614454,-0.038307227,9.864111,0.0003075457,0.0002968296,-0.0012827842
-37.188,-20.1119998,-3.14399996,-0.0288673314,172.655308,0.448933672,-0.11492168,-0.038307227,9.8258035,3.104879E-005,0.0029396256,-0.0023984171
-36.54,-20.4899995,-2.504999925,-0.0232462052,172.654092,0.44608227,-0.1021526047,-0.0510763027,9.832188,-0.0016407929,0.0021680064,-0.0002121624
-35.924999,-20.55,-1.35,-0.0240258352,172.68008,0.444611422,-0.1072602348,-0.0306457816,9.8296342,-0.0022195073,0.0032611335,-0.0004050672
-35.85,-20.49,-1.00499995,-0.0194207932,172.726068,0.440187528,-0.11492168,-0.038307227,9.844957,-0.0010620785,0.0033254352,-0.0015624962
-35.94,-20.3879998,-1.776,-0.017237628,172.763686,0.44490972,-0.095768067,-0.038307227,9.844957,-0.0003033195,0.0004800892,-0.0014660438
-36.335999,-20.3279994,-2.49599994,-0.0194718908,172.770275,0.4694365983,-0.11492168,-0.0191536135,9.844957,-0.0013835864,0.002039403,0.0004308536
-36.8879996,-20.3639996,-3.22799994,-0.0186449822,172.747714,0.489974628,-0.11492168,-0.0191536135,9.844957,0.0009955729,0.0021037048,-0.002076909
-37.38,-20.328,-3.37199996,-0.0205672432,172.714772,0.502588172,-0.11492168,-0.038307227,9.8258035,-0.0017083096,0.0016407331,-0.0001221403
-36.915,-20.23499975,-2.90999985,-0.0256652504,172.687716,0.520283934,-0.095768067,-0.038307227,9.844957,-0.0009334752,0.0017178952,0.0005594567
-37.155,-20.265,-3.41999995,-0.0291651674,172.668066,0.538489812,-0.095768067,-0.038307227,9.844957,0.0008798294,1.38858310526E-005,-0.0014981889
-37.6649985,-20.7449995,-3.41999995,-0.0309582912,172.6422,0.5574661933,-0.076614454,-0.038307227,9.844957,-0.0007309258,0.0012131098,-0.001160605
-37.3679992,-20.328,-2.72399994,-0.033289239,172.625526,0.578012768,-0.11492168,-0.0191536135,9.844957,0.0005518912,-0.0018026355,-0.0010159264
-36.7559996,-20.1359998,-2.49599998,-0.0320753172,172.619116,0.594663916,-0.095768067,-0.038307227,9.844957,0.0014342521,0.0009551888,-0.0016017854
-36.912,-20.664,-3.04799998,-0.041351928,172.60202,0.6165727417,-0.076614454,-0.038307227,9.844957,0.001551489,-0.0005750594,0.0008663569
-37.428,-20.832,-3.252,-0.0425268652,172.583806,0.626315162,-0.11492168,-0.038307227,9.8258035,0.0006100688,0.001032759,-0.0016405706
-37.4639996,-20.292,-3.22799992,-0.033844555,172.567648,0.626633218,-0.095768067,-0.038307227,9.844957,0.0008427794,-0.0015270572,-0.0006515507
-37.29,-20.565,-3.53999995,-0.0454992825,172.5509525,0.625457775,-0.1053448735,-0.038307227,9.83538025,-0.0005825729,-4.35274307143E-005,0.0027227527
-36.6799993333,-20.35,-2.3699999333,-0.0499645092,172.541862,0.621230498,-0.1053448735,-0.038307227,9.83538025,0.001346016,0.0007244174,-0.0013438647
-35.8439996,-20.4599998,-1.23599996,-0.0482182503,172.563905,0.6155681333,-0.1053448735,-0.038307227,9.83538025,0.0016514486,0.0003578982,0.0009163367
-35.868,-20.364,-1.31999996,-0.0497909384,172.600942,0.610594862,-0.095768067,-0.038307227,9.844957,-0.0013417902,0.0018606352,-0.0021257646
-36.03,-20.38499975,-1.86,-0.050544958,172.632946,0.611653292,-0.11492168,-0.038307227,9.8258035,-0.0029525453,-0.0007545102,-0.0005915275
-36.755999,-20.0039998,-2.13599996,-0.051174273,172.651265,0.6198454233,-0.095768067,-0.038307227,9.844957,-0.0005476653,-0.0009249095,-0.0012827697
-37.2239996,-20.0399998,-2.14799996,-0.0430273956,172.654264,0.627484158,-0.095768067,-0.038307227,9.844957,-0.000126847,-0.0002258081,-0.0032850504
-37.0799992,-20.1119996,-2.2199999,-0.034517163,172.657716,0.632523044,-0.095768067,-0.038307227,9.844957,-0.0010234971,0.0005315217,-0.0026491789
-36.9839984,-20.0999996,-2.44799996,-0.0316729663,172.661141667,0.6296065,-0.095768067,-0.038307227,9.844957,-0.0009316377,0.0018298018,-0.0033626205
-36.96,-19.83,-2.775,-0.052618826,172.65416,0.644417984,-0.076614454,-0.038307227,9.844957,-0.0008948939,0.0005958234,-0.0023919725
-37.02,-19.96499975,-2.62499995,-0.0725923454,172.647188,0.656309438,-0.1244984875,-0.0287304203,9.83538025,-0.0019526553,-0.0006805634,-0.0007329912
-36.6239994,-20.544,-2.02799996,-0.095385126,172.654868,0.66983594,-0.0861912605,-0.038307227,9.83538025,-0.0019237197,0.0015603476,-0.0017489566
-36.6239988,-20.4239998,-2.052,-0.1227954528,172.678998,0.682200398,-0.11492168,-0.038307227,9.844957,-0.002502434,0.0005208048,-0.0016560764
-36.9479986,-19.9079996,-2.59199998,-0.13945177,172.696623333,0.6953886033,-0.11492168,-0.038307227,9.844957,-0.0004032802,-0.0004750859,0.0009274416
-37.0079988,-19.7879996,-2.628,-0.15050882,172.692002,0.70453023,-0.1021526047,-0.038307227,9.844957,0.0025066594,0.0015185575,0.0009163319
-36.491999,-20.196,-2.16,-0.165183425,172.691591667,0.7145342667,-0.1021526047,-0.038307227,9.844957,0.0011860269,-0.0010674387,0.0009948716
-35.9639992,-20.52,-1.43999996,-0.185308426,172.717728,0.731310124,-0.1021526047,-0.038307227,9.844957,0.0008155272,0.0003257628,0.0032086842
-35.7239996,-20.5799998,-1.18799996,-0.200357574,172.74468,0.73342911,-0.1021526047,-0.038307227,9.844957,0.0018443528,0.0008401757,0.0010224296
-35.076,-21.0359992,-0.707999978,-0.21194194,172.791733333,0.7426446117,-0.095768067,-0.038307227,9.844957,0.001096116,-0.0012525492,0.0028433342
-35.6399996,-20.5439998,-1.63199998,-0.229407984,172.844776,0.745305654,-0.095768067,-0.038307227,9.844957,-0.0001811477,-0.0019497996,0.0020905507
-36.1799992,-20.5199996,-2.02799994,-0.249122856,172.865398,0.74974708,-0.076614454,-0.038307227,9.844957,0.0010405828,-0.0022212953,0.0039231464
-36.6359994,-20.7839998,-1.96799996,-0.2626215533,172.879623333,0.7547920167,-0.11492168,-0.038307227,9.844957,0.0018735809,-0.0008082837,0.0012884043
-36.7079988,-20.8199996,-2.472,-0.269866018,172.884776,0.748408136,-0.11492168,-0.038307227,9.844957,0.0022623133,0.0005411732,0.0027489276
-36.8039996,-20.82,-2.628,-0.296749372,172.884946,0.740448492,-0.11492168,-0.038307227,9.844957,0.0009537755,0.0023062413,-0.0024916422
-36.9959994,-20.2559998,-2.30399996,-0.319399125,172.879835,0.7241502033,-0.11492168,-0.038307227,9.844957,0.0017458544,0.0002690495,-0.0039150461
-37.3439988,-20.1119992,-2.74799998,-0.335654966,172.876832,0.723109184,-0.095768067,-0.038307227,9.844957,0.0011466803,0.0004414947,-0.0033275631
-37.7039988,-19.8479994,-3.08399988,-0.3491737129,172.863015714,0.7108600371,-0.076614454,-0.038307227,9.844957,0.0006907235,0.0004911825,-0.0053589092
