time,timestamp,recordtime,lat,long,alt,speed,course,verticalAccuracy,horizontalAccuracy,locTimeStamp,accelerationX,accelerationY,accelerationZ,HeadingX,HeadingY,HeadingZ,TrueHeading,MagneticHeading,HeadingAccuracy,RotationX,RotationY,RotationZ,motionYaw,motionRoll,motionPitch,motionRotationRateX,motionRotationRateY,motionRotationRateZ,motionUserAccelerationX,motionUserAccelerationY,motionUserAccelerationZ,en0,pdp_ip0,DeviceOrientation,State
2014-11-28 15:43:54.089,43,1.433333,56.17318,10.18926,61.45398,1.52,203.2031,12,10,1417185834,-0.2513123,1.568985,0.03877258,6.278122,45.74631,14.18998,310.2409,307.9632,20,-0.5963156,-3.927342,-1.105755,-2.549691,-2.376868,-1.323446,-0.2425758,-3.676429,-1.108474,0.08985818,-0.2010099,-0.2781226,0.0.0.0,10.221.79.104,1,0
2014-11-28 15:43:54.123,44,1.466667,56.17318,10.18926,61.45398,1.52,203.2031,12,10,1417185834,0.4489899,0.310318,0.4485016,1.889633,46.35594,14.42134,312.6203,310.3426,20,-0.020762,-1.012568,-1.835875,-2.39427,-2.329407,-1.255169,-0.4548135,-1.792676,-3.991964,0.05920311,2.58251,-0.03589438,0.0.0.0,10.221.79.104,1,0
2014-11-28 15:43:54.156,45,1.5,56.17318,10.18926,61.45398,1.52,203.2031,12,10,1417185834,-0.5647125,0.761673,0.376236,0.4380493,46.69461,14.52048,311.6005,309.3228,20,0.02974911,0.899068,0.1275023,-2.340352,-2.291998,-1.234869,-0.04123663,0.6014925,0.462866,0.1467372,-0.4795817,0.4071412,0.0.0.0,10.221.79.104,1,0
2014-11-28 15:43:54.189,46,1.533333,56.17318,10.18926,61.45398,1.52,203.2031,12,10,1417185834,-0.1800995,0.9641113,0.09829712,-0.03456116,46.66074,14.81793,312.0941,309.8163,20,-0.03997325,-0.6648744,-0.3585424,-2.336493,-2.285977,-1.232943,-0.07564789,-1.200177,-0.356974,-0.2726576,-0.05540691,-0.436718,0.0.0.0,10.221.79.104,1,0
2014-11-28 15:43:54.225,47,1.566667,56.17318,10.18926,61.45398,1.52,203.2031,12,10,1417185834,-0.1707306,0.9758301,0.06079102,-0.9797668,46.69461,14.91708,313.9489,311.6712,20,-0.07544229,-0.2858158,-0.2413074,-2.317635,-2.294633,-1.219192,-0.1319169,-0.07195012,-0.2710728,0.1140092,0.08556224,-0.1357559,0.0.0.0,10.221.79.104,1,0
2014-11-28 15:43:54.256,48,1.6,56.17318,10.18926,61.45398,1.52,203.2031,12,10,1417185834,-0.1925812,0.8877106,0.1032104,-0.6759491,46.45753,15.11539,313.9823,311.7046,20,-0.1048156,-0.3026573,-0.2263793,-2.313282,-2.295127,-1.213571,-0.1130011,-0.2833207,-0.2323691,0.06414873,0.01247014,-0.1596097,0.0.0.0,10.221.79.104,1,0
2014-11-28 15:43:54.290,49,1.633333,56.17318,10.18926,61.45398,1.52,203.2031,12,10,1417185834,-0.2667694,1.010193,0.09986877,-0.7434692,46.52527,14.88403,313.2198,310.9421,20,-0.1718852,-0.03845605,-0.2426387,-2.315643,-2.305979,-1.200739,-0.2913413,-0.08772779,-0.1975041,0.0553165,-0.008279998,-0.1413378,0.0.0.0,10.221.79.104,1,0
2014-11-28 15:43:54.323,50,1.666667,56.17318,10.18926,61.45398,1.52,203.2031,12,10,1417185834,-0.2648315,0.9483795,0.1280212,-1.081055,46.25432,14.98318,313.4172,311.1395,20,-0.172253,0.1263795,-0.2815547,-2.318048,-2.310102,-1.190578,-0.2140987,-0.06638311,-0.2373017,0.01750785,0.04131097,-0.1189503,0.0.0.0,10.221.79.104,1,0
2014-11-28 15:43:54.356,51,1.7,56.17318,10.18926,61.45398,1.52,203.2031,12,10,1417185834,-0.2418518,0.9345856,0.1625977,-1.384872,45.88176,15.44589,314.7063,312.4286,20,-0.2345318,0.1905332,-0.2991023,-2.316569,-2.305475,-1.179665,-0.2185316,0.1899965,-0.2834636,0.02460827,-0.003000044,-0.128195,0.0.0.0,10.221.79.104,1,0
2014-11-28 15:43:54.389,52,1.733333,56.17318,10.18926,61.45398,1.52,203.2031,12,10,1417185834,-0.1915741,1.029419,0.2012787,-1.857483,45.88176,15.54504,315.2216,312.9438,20,-0.302811,0.2075585,-0.3908066,-2.31671,-2.299511,-1.167033,-0.3143311,0.1777339,-0.3140275,0.06794319,0.008603065,-0.08466803,0.0.0.0,10.221.79.104,1,0
2014-11-28 15:43:54.423,53,1.766667,56.17318,10.18926,61.45398,1.52,203.2031,12,10,1417185834,-0.1247253,1.303284,0.1273193,-2.347,45.56,15.99122,316.555,314.2773,20,-0.4438081,0.04263428,-0.5267323,-2.317512,-2.293944,-1.150697,-0.4074493,0.1659622,-0.4480413,0.1159424,0.2196878,-0.05062584,0.0.0.0,10.221.79.104,1,0
2014-11-28 15:43:54.456,54,1.8,56.17318,10.18926,61.45398,1.52,203.2031,12,10,1417185834,-0.1032257,1.312363,0.08805847,-3.106537,45.81403,16.27214,317.3826,315.1049,20,-0.178958,-0.3327124,-0.4019754,-2.318228,-2.293244,-1.128762,-0.4170546,-0.1152916,-0.5197451,0.19619,0.3994003,-0.1555377,0.0.0.0,10.221.79.104,1,0
2014-11-28 15:43:54.489,55,1.833333,56.17318,10.18926,61.45398,1.52,203.2031,12,10,1417185834,-0.2337952,1.3134,-0.1730804,-4.034897,45.32294,17.01575,318.3052,316.0275,20,0.3667511,-0.5434178,-0.3764671,-2.31101,-2.296569,-1.113787,-0.08631055,-0.4306378,-0.3373181,0.1973561,0.3913966,-0.2820867,0.0.0.0,10.221.79.104,1,0
2014-11-28 15:43:54.523,56,1.866667,56.17318,10.18926,61.45398,1.52,203.2031,12,10,1417185834,-0.4292603,1.258987,-0.2841492,-4.423111,45.71245,17.03228,317.9575,315.6798,20,1.136128,-0.04637815,-0.4130166,-2.238964,-2.253158,-1.116224,0.9274493,-0.1082417,-0.3462009,-0.046979,0.3767281,-0.518243,0.0.0.0,10.221.79.104,1,0
2014-11-28 15:43:54.556,57,1.9,56.17318,10.18926,61.45398,1.52,203.2031,12,10,1417185834,-0.4302673,1.229126,-0.2909393,-4.625671,45.88177,16.73483,317.3647,315.0869,20,1.670692,-0.01220846,-0.5577008,-2.213073,-2.230428,-1.119998,1.098571,-0.04388323,-0.4040788,-0.08497497,0.3588878,-0.5511478,0.0.0.0,10.221.79.104,1,0
2014-11-28 15:43:54.589,58,1.933333,56.17318,10.18926,61.45398,1.52,203.2031,12,10,1417185834,-0.4329376,1.035034,-0.1486511,-5.418991,46.98251,14.73531,318.0965,315.8188,20,2.616867,0.3864636,-0.55852,-1.97731,-2.010666,-1.144212,2.460874,0.3323386,-0.6857497,-0.1027358,0.159455,-0.3948937,0.0.0.0,10.221.79.104,1,0
2014-11-28 15:43:54.624,59,1.966667,56.17318,10.18926,61.45398,1.52,203.2031,12,10,1417185834,-0.4969177,1.192093,0.3440704,-5.908463,47.84618,12.63664,319.8596,317.5819,20,2.798768,0.5482522,-0.1249584,-1.772817,-1.809765,-1.159245,2.676326,0.5375604,-0.2282262,-0.08928736,0.1801478,-0.01807323,0.0.0.0,10.221.79.104,1,0
2014-11-28 15:43:54.656,60,2,56.17318,10.18926,61.45398,1.52,203.2031,12,10,1417185834,-0.4584198,1.145935,0.4833832,-6.701782,48.70984,10.37272,318.4517,316.174,20,2.680467,0.5111573,-0.02021792,-1.625592,-1.662687,-1.166873,2.785611,0.5781717,-0.04207207,-0.08384873,0.2810508,0.4132757,0.0.0.0,10.221.79.104,1,0
2014-11-28 15:43:54.743,61,2.033334,56.17318,10.18926,61.45398,1.52,203.2031,12,10,1417185834,-0.1262207,1.034821,0.01280212,-7.292526,51.26695,-1.244347,319.7217,317.444,20,2.734425,-0.7512721,0.8842968,-1.078322,-1.144288,-1.151117,2.509561,-0.5572692,0.7882769,0.2799307,0.1902348,0.1178468,0.0.0.0,10.221.79.104,1,0
2014-11-28 15:43:54.753,62,2.066667,56.17318,10.18926,61.45398,1.52,203.2031,12,10,1417185834,-0.1262207,1.034821,0.01280212,-7.292526,51.26695,-1.244347,319.7217,317.444,20,2.729817,-0.5377207,0.8673335,-1.078322,-1.144288,-1.151117,2.509561,-0.5572692,0.7882769,0.2799307,0.1902348,0.1178468,0.0.0.0,10.221.79.104,1,0
2014-11-28 15:43:54.759,63,2.1,56.17318,10.18926,61.45398,1.52,203.2031,12,10,1417185834,-0.1262207,1.034821,0.01280212,-7.292526,51.26695,-1.244347,319.7217,317.444,20,2.729817,-0.5377207,0.8673335,-1.078322,-1.144288,-1.151117,2.509561,-0.5572692,0.7882769,0.2799307,0.1902348,0.1178468,0.0.0.0,10.221.79.104,1,0
2014-11-28 15:43:54.789,64,2.133333,56.17318,10.18926,61.45398,1.52,203.2031,12,10,1417185834,-0.2006226,0.8960876,-0.01318359,-6.718643,51.26695,-4.119698,318.9043,316.6266,20,2.298109,-0.8342264,0.8246865,-0.8067229,-0.9221249,-1.12693,2.341585,-0.572964,0.8631577,0.1480885,0.02080639,0.2549779,0.0.0.0,10.221.79.104,1,0
2014-11-28 15:43:54.822,65,2.166667,56.17318,10.18926,61.45398,1.52,203.2031,12,10,1417185834,-0.1770935,0.7024231,0.03826904,-5.267059,51.47017,-9.672089,313.9587,311.681,20,2.28455,-1.8633,0.8101445,-0.643381,-0.8098843,-1.100348,2.255603,-1.504924,0.8457848,0.145915,-0.1101,0.2881332,0.0.0.0,10.221.79.104,1,0
